image,n_cover_detections,yolo_available,hc_payload_bits,hc_capacity_bits,hc_capacity_bpp,hc_bits_used_frac,hc_guided_mse,hc_guided_psnr,hc_guided_ssim,hc_guided_obj_psnr,hc_guided_bg_psnr,hc_guided_secret_psnr,hc_guided_secret_nc,hc_guided_ber,hc_det_n_cover,hc_det_n_stego,hc_det_preservation_rate,hc_det_mean_iou,hc_det_mean_conf_delta,hc_det_map50,hc_baseline_mse,hc_baseline_psnr,hc_baseline_ssim,hc_baseline_obj_psnr,hc_baseline_bg_psnr,hc_baseline_secret_nc,hc_baseline_ber,hc_baseline_det_preservation_rate,hc_baseline_det_map50,hc_atk_jpeg_q90_ber,hc_atk_jpeg_q90_nc,hc_atk_jpeg_q75_ber,hc_atk_jpeg_q75_nc,hc_atk_jpeg_q50_ber,hc_atk_jpeg_q50_nc,hc_atk_gauss_noise5_ber,hc_atk_gauss_noise5_nc,hc_atk_blur_3x3_ber,hc_atk_blur_3x3_nc,hc_atk_median_3x3_ber,hc_atk_median_3x3_nc,hc_atk_saltpepper_1_ber,hc_atk_saltpepper_1_nc,hc_atk_rescale_50_ber,hc_atk_rescale_50_nc,rb_n_cover_detections,rb_yolo_available,rb_payload_bits,rb_capacity_bits,rb_capacity_bpp,rb_bits_used_frac,rb_guided_mse,rb_guided_psnr,rb_guided_ssim,rb_guided_obj_psnr,rb_guided_bg_psnr,rb_guided_secret_psnr,rb_guided_secret_nc,rb_guided_ber,rb_atk_jpeg_q90_ber,rb_atk_jpeg_q90_nc,rb_atk_jpeg_q75_ber,rb_atk_jpeg_q75_nc,rb_atk_jpeg_q50_ber,rb_atk_jpeg_q50_nc,rb_atk_gauss_noise5_ber,rb_atk_gauss_noise5_nc,rb_atk_blur_3x3_ber,rb_atk_blur_3x3_nc,rb_atk_median_3x3_ber,rb_atk_median_3x3_nc,rb_atk_saltpepper_1_ber,rb_atk_saltpepper_1_nc,rb_atk_rescale_50_ber,rb_atk_rescale_50_nc
000000000192.jpg,5,True,10472,12288,0.046875,0.8522135416666666,1.1844584147135417,47.395605432362885,0.9969886258139736,51.556497875884226,46.68605668174039,23.97056965750721,0.9767717942913144,0.0,5,5,1.0,0.9983399012627414,0.001958388090133667,1.0,1.2004165649414062,47.337483811019254,0.9971482986938766,47.247233343053395,47.36382296118749,0.9767717942913144,0.0,1.0,1.0,0.17713903743315507,0.0,0.40269289533995417,0.0,0.4859625668449198,0.0,0.3647822765469824,0.0,0.15469824293353704,0.0,0.2712948815889992,0.0,0.26480137509549273,0.0,0.1768525592055004,0.0,5,True,888,1024,0.00390625,0.8671875,8.182947794596354,39.00170580386064,0.9898406091516595,42.38527073264659,38.37275897256452,21.3004388165464,0.9575695531343444,0.0,0.0,0.9575695531343444,0.0,0.9575695531343444,0.0022522522522522522,0.9573235384846841,0.0,0.9575695531343444,0.0011261261261261261,0.9191755964532295,0.0022522522522522522,0.919052375620281,0.03490990990990991,0.0,0.0045045045045045045,0.8823169586834937
000000000194.jpg,4,True,10472,12288,0.046875,0.8522135416666666,1.1825116475423176,47.40274933708848,0.9959844549395704,47.43596670801181,46.714066666159226,23.873481374886943,0.9762366673487679,9.549274255156608e-05,4,4,0.75,0.9924346164111446,0.01516866683959961,0.75,1.1798299153645833,47.41260957072542,0.9961719684549021,47.394344204854136,47.84637245734396,0.9767717942913144,0.0,0.75,0.75,0.23071046600458364,0.0,0.4162528647822765,0.0,0.4868220015278839,0.0,0.34912146676852557,0.0,0.17055003819709702,0.0,0.16061879297173415,0.0,0.24446142093200918,0.0,0.2905844155844156,0.0,4,True,888,1024,0.00390625,0.8671875,8.090057373046875,39.05128759316291,0.9862246658846979,39.09012421274403,38.25665471412395,21.3004388165464,0.9575695531343444,0.0,0.0,0.9575695531343444,0.0,0.9575695531343444,0.0033783783783783786,0.9120887403993334,0.0,0.9575695531343444,0.0,0.9575695531343444,0.0,0.9575695531343444,0.04504504504504504,0.0,0.0,0.9575695531343444
000000000196.jpg,29,True,10472,12288,0.046875,0.8522135416666666,1.1892598470052083,47.37803604826994,0.9965452041341516,47.46203413754668,46.56375188251812,23.910697786031683,0.9764476896058271,9.549274255156608e-05,29,30,1.0,0.9889105347648235,0.009197680086925113,0.9988505747126437,1.200116475423177,47.33856963004637,0.9967110920912313,47.321821544659024,47.523090764572146,0.9767717942913144,0.0,1.0,1.0,0.2437929717341482,0.0,0.4200725744843392,0.0,0.4884453781512605,0.0,0.3539915966386555,0.0,0.2829449961802903,0.0,0.2800802139037433,0.0,0.2358670741023682,0.0,0.32782658517952634,0.0,29,True,888,1024,0.00390625,0.8671875,7.745948791503906,39.240057393307815,0.9893610085592246,39.243953183090056,39.19833560979215,21.3004388165464,0.9575695531343444,0.0,0.0,0.9575695531343444,0.0,0.9575695531343444,0.007882882882882882,0.9256699550182994,0.0,0.9575695531343444,0.018018018018018018,0.6873755016137816,0.07432432432432433,0.4296575258118191,0.08671171171171171,0.0,0.05855855855855856,0.43705941360552925
000000000201.jpg,9,True,10472,12288,0.046875,0.8522135416666666,1.1720479329427083,47.44134987592972,0.9946154069351721,49.19620567960905,46.71594149168263,23.97056965750721,0.9767717942913144,0.0,9,10,0.8888888888888888,0.9611093616811275,0.03426409885287285,0.8888888888888888,1.2004292805989583,47.33743780773321,0.9948599888867218,47.46263458605803,47.27046416229875,0.9767717942913144,0.0,0.8888888888888888,0.8888888888888888,0.2640374331550802,0.0,0.38512223071046603,0.0,0.4555003819709702,0.0,0.3872230710466005,0.0,0.1846829640947288,0.0,0.1663483575248281,0.0,0.12834224598930483,0.0,0.20884262796027503,0.0,9,True,888,1024,0.00390625,0.8671875,7.966457366943359,39.11815124544324,0.9826518709504802,40.328050663602184,38.57593378553584,21.3004388165464,0.9575695531343444,0.0,0.0,0.9575695531343444,0.0,0.9575695531343444,0.01126126126126126,0.849745826683258,0.0,0.9575695531343444,0.019144144144144143,0.8999609497567107,0.04391891891891892,0.7055329599945112,0.10585585585585586,0.0,0.05518018018018018,0.5860798227074161
000000000208.jpg,2,True,10472,12288,0.046875,0.8522135416666666,1.1711095174153645,47.444828504367464,0.994929288294015,50.06183978743508,46.747310812984146,23.97056965750721,0.9767717942913144,0.0,2,1,0.5,0.9989680598739945,0.043168604373931885,0.5,1.1936607360839844,47.36199452318534,0.9949557300513726,47.42337191037948,47.3385972887472,0.9767717942913144,0.0,0.5,0.5,0.19967532467532467,0.0,0.39572192513368987,0.0,0.4852941176470588,0.0,0.35762032085561496,0.0,0.06961420932009167,0.0,0.11172650878533232,0.0,0.2756875477463713,0.0,0.1391329258976318,0.0,2,True,888,1024,0.00390625,0.8671875,7.798567454020183,39.210655279149634,0.9835232723035343,41.123045062038415,38.652632429375096,21.3004388165464,0.9575695531343444,0.0,0.0,0.9575695531343444,0.0,0.9575695531343444,0.0033783783783783786,0.0,0.0,0.9575695531343444,0.0,0.9575695531343444,0.0022522522522522522,0.8310909926776743,0.028153153153153154,0.6597710765262141,0.0,0.9575695531343444
000000000241.jpg,12,True,10472,12288,0.046875,0.8522135416666666,1.206896464029948,47.314103459728194,0.9951918856706907,47.605995500283804,46.585255930095556,23.97056965750721,0.9767717942913144,0.0,12,11,0.8333333333333334,0.9810931887380686,0.01284550130367279,0.8181818181818182,1.1937548319498699,47.361652183829825,0.9952626655241393,47.3417059627255,47.41821913985269,0.9767717942913144,0.0,1.0,1.0,0.20893812070282658,0.0,0.3955309396485867,0.0,0.48615355233002294,0.0,0.3605805958747135,0.0,0.181340718105424,0.0,0.1953781512605042,0.0,0.255729564553094,0.0,0.23118792971734148,0.0,12,True,888,1024,0.00390625,0.8671875,8.035205841064453,39.08083354131535,0.9850411518302069,39.390839271723344,38.31200019363875,21.3004388165464,0.9575695531343444,0.0,0.0,0.9575695531343444,0.0,0.9575695531343444,0.0011261261261261261,0.0,0.0,0.9575695531343444,0.010135135135135136,0.8043671690356138,0.02027027027027027,0.8327026625803093,0.05630630630630631,0.0,0.02252252252252252,0.6493499017432466
000000000247.jpg,5,True,10472,12288,0.046875,0.8522135416666666,1.2057698567708333,47.31815938198524,0.9949085295126711,47.543396052873625,46.49690702810902,23.97056965750721,0.9767717942913144,0.0,5,5,1.0,0.997163243707052,0.014395558834075927,1.0,1.1740837097167969,47.433812985627455,0.9952153791308765,47.43257947967994,47.4388971232882,0.9767717942913144,0.0,1.0,1.0,0.20616883116883117,0.0,0.3939075630252101,0.0,0.471829640947288,0.0,0.3536096256684492,0.0,0.23663101604278075,0.0,0.18105423987776928,0.04378040905278535,0.24894957983193278,0.0,0.27091291061879297,0.0,5,True,888,1024,0.00390625,0.8671875,8.411898295084635,38.881863477036674,0.9836290477691808,39.12029041903019,38.018189929845796,21.3004388165464,0.9575695531343444,0.0,0.0,0.9575695531343444,0.0011261261261261261,0.0,0.0022522522522522522,0.0,0.0,0.9575695531343444,0.0045045045045045045,0.9137081498139767,0.00563063063063063,0.8768200058233212,0.04617117117117117,0.0,0.02927927927927928,0.6278889294029948
000000000250.jpg,0,True,10472,12288,0.046875,0.8522135416666666,1.1883964538574219,47.38119013657229,0.9941898804822373,,47.38119013657229,23.97056965750721,0.9767717942913144,0.0,0,0,,,,,1.2104098002115886,47.30147929527115,0.9948833198995523,,47.30147929527115,0.9767717942913144,0.0,,,0.18716577540106952,0.0,0.39428953399541633,0.0,0.48720397249809017,0.0,0.3553284950343774,0.0,0.13521772345301758,0.42629058916196394,0.13779602750190986,0.4136583728143917,0.26308250572956454,0.0,0.15699006875477464,0.29987371223814946,0,True,888,1024,0.00390625,0.8671875,8.189707438151041,38.9981197318149,0.9790988193017173,,38.9981197318149,21.3004388165464,0.9575695531343444,0.0,0.0,0.9575695531343444,0.0,0.9575695531343444,0.009009009009009009,0.0,0.0,0.9575695531343444,0.02252252252252252,0.6516120583884365,0.04842342342342342,0.42786122695050743,0.11036036036036036,0.0,0.05405405405405406,0.5509770361568994
000000000257.jpg,26,True,10472,12288,0.046875,0.8522135416666666,1.17291259765625,47.43814710022491,0.9948745964338919,50.83485300397625,46.723987246518305,23.97056965750721,0.9767717942913144,0.0,26,26,1.0,0.9884222776105545,0.009280244891460124,1.0,1.1780077616373699,47.41932208935354,0.9954330585106028,47.45251944587166,47.40844138247528,0.9767707260401676,9.549274255156608e-05,0.9230769230769231,0.9215384615384616,0.21533613445378152,0.0,0.3994461420932009,0.0,0.47679526355996943,0.0,0.3674560733384263,0.0,0.18745225362872422,0.0,0.18391902215431627,0.0,0.24579831932773108,0.0,0.21380825057295647,0.0,26,True,888,1024,0.00390625,0.8671875,8.351066589355469,38.91338414211891,0.9840200288078679,41.62679007730472,38.29487050159611,21.080389420183977,0.9551181317443405,0.0011261261261261261,0.0011261261261261261,0.9551181317443405,0.0022522522522522522,0.9551547734449061,0.010135135135135136,0.0,0.0022522522522522522,0.9549160846740901,0.04279279279279279,0.5000305246137573,0.0472972972972973,0.6727521231129958,0.04504504504504504,0.4141725652892923,0.07995495495495496,0.2556468577413498
000000000260.jpg,5,True,10472,12288,0.046875,0.8522135416666666,1.2044626871744792,47.322870102531226,0.9941338817763793,53.4750212915936,46.728916352196435,16.509546572331345,0.9473054141273177,0.0005729564553093965,5,5,1.0,0.9709169278035328,0.019668453931808473,1.0,1.2055066426595051,47.319107530707214,0.9944756841639025,47.550181627470806,47.27578378565185,0.976645187452907,0.0004774637127578304,1.0,1.0,0.21008403361344538,0.0,0.3950534759358289,0.0,0.4777501909854851,0.0,0.34616119174942706,0.0,0.1213712757830405,0.0,0.13321237585943468,0.0,0.23376623376623376,0.0,0.15068754774637128,0.0,5,True,888,1024,0.00390625,0.8671875,7.9571584065755205,39.123223570336904,0.9801052661803914,43.96766702950215,38.592178688364804,21.286066976182774,0.9574694775460875,0.0011261261261261261,0.0011261261261261261,0.9574694775460875,0.0011261261261261261,0.9574694775460875,0.0022522522522522522,0.4971825052848449,0.0011261261261261261,0.9574694775460875,0.02252252252252252,0.6371266188235297,0.0518018018018018,0.5438697493592359,0.15653153153153154,0.0,0.036036036036036036,0.5086109779127448
000000000263.jpg,3,True,10472,12288,0.046875,0.8522135416666666,1.2039146423339844,47.32484664375883,0.9966669599335459,47.36892828573669,46.795248155585284,23.97056965750721,0.9767717942913144,0.0,3,3,1.0,0.9584534312807432,0.024996042251586914,1.0,1.1841392517089844,47.39677583571598,0.9965613692703919,47.39169332614445,47.46258079452687,0.9767717942913144,0.0,1.0,1.0,0.1868792971734148,0.0,0.39486249045072574,0.0,0.4952253628724217,0.0,0.36105805958747134,0.0,0.16090527119938886,0.0,0.1312070282658518,0.0,0.2534377387318564,0.0,0.2683346065699007,0.0,3,True,888,1024,0.00390625,0.8671875,8.40195083618164,38.88700224922482,0.9884528566817873,38.99893235255862,37.65910467485533,21.3004388165464,0.9575695531343444,0.0,0.0,0.9575695531343444,0.0,0.9575695531343444,0.0033783783783783786,0.8135029411896898,0.0,0.9575695531343444,0.0,0.9575695531343444,0.0011261261261261261,0.9564826020516285,0.03265765765765766,0.0,0.0011261261261261261,0.9469384564001443
000000000283.jpg,4,True,10472,12288,0.046875,0.8522135416666666,1.1798350016276042,47.412590848270824,0.9941253016691584,47.53978119193584,46.48224815159633,23.97056965750721,0.9767717942913144,0.0,4,5,1.0,0.9032923376137867,0.01276862621307373,0.95,1.1943359375,47.359538604714366,0.9942851096063402,47.36495212898596,47.314987343347205,0.9767717942913144,0.0,0.75,0.75,0.20979755538579067,0.0,0.39409854851031323,0.0,0.4697288006111536,0.0,0.3586707410236822,0.0,0.07696715049656226,0.0,0.06770435446906035,0.3688530457315486,0.2640374331550802,0.0,0.13493124522536287,0.1439913138048441,4,True,888,1024,0.00390625,0.8671875,8.15081787109375,39.0187917187251,0.9809313374624432,39.04117643954888,38.837810922383014,21.3004388165464,0.9575695531343444,0.0,0.0,0.9575695531343444,0.0,0.9575695531343444,0.0033783783783783786,0.8878036882238479,0.0,0.9575695531343444,0.0,0.9575695531343444,0.0011261261261261261,0.9549469720533509,0.07094594594594594,0.0,0.012387387387387387,0.9097031945914125
000000000294.jpg,4,True,10472,12288,0.046875,0.8522135416666666,1.17724609375,47.4221310279425,0.9923196708151164,48.21816440411418,46.724024951792906,23.97056965750721,0.9767717942913144,0.0,4,6,1.0,0.9854328325092774,0.06512146443128586,1.0,1.1990890502929688,47.34228923711723,0.9924155041668904,47.301645895213326,47.38501743988118,0.9767717942913144,0.0,1.0,1.0,0.23347975553857908,0.0,0.4040297937356761,0.0,0.46810542398777694,0.0,0.3305003819709702,0.0,0.13617265087853322,0.0,0.11077158135981666,0.0,0.19872039724980903,0.0,0.165488922841864,0.0,4,True,888,1024,0.00390625,0.8671875,8.271100362141928,38.95517070249222,0.9681510298640328,39.68302885352438,38.30808352844655,21.3004388165464,0.9575695531343444,0.0,0.0,0.9575695531343444,0.0,0.9575695531343444,0.007882882882882882,0.0,0.0,0.9575695531343444,0.041666666666666664,0.29340309018982913,0.05292792792792793,0.0,0.23423423423423423,0.0,0.06644144144144144,0.0
000000000307.jpg,3,True,10472,12288,0.046875,0.8522135416666666,1.1956545511881511,47.35474639562949,0.998446303852471,61.17407583918174,46.780102779328516,23.97056965750721,0.9767717942913144,0.0,3,3,1.0,0.9955973947283606,0.005648612976074219,1.0,1.1670748392740886,47.45981654572642,0.998399575665268,47.62023743451999,47.4366331630248,0.9767717942913144,0.0,1.0,1.0,0.23242933537051183,0.0,0.42436974789915966,0.0,0.4885408708938121,0.0,0.35733384262796025,0.0,0.3392857142857143,0.0,0.4343009931245225,0.0,0.25744843391902217,0.0,0.3513177998472116,0.0,3,True,888,1024,0.00390625,0.8671875,8.350351969401041,38.913755793786656,0.9942751900727492,54.27336902314721,38.33215893683004,21.3004388165464,0.9575695531343444,0.0,0.0,0.9575695531343444,0.0,0.9575695531343444,0.0033783783783783786,0.9544231206032538,0.0,0.9575695531343444,0.0011261261261261261,0.7852630096317513,0.05067567567567568,0.0,0.036036036036036036,0.0,0.0045045045045045045,0.730451638574958
000000000308.jpg,11,True,10472,12288,0.046875,0.8522135416666666,1.2103004455566406,47.301871676997386,0.9964668727352569,47.65892526489428,46.59621224966119,23.94413383285039,0.9766266619131944,9.549274255156608e-05,11,11,1.0,0.9906249772129168,0.018979308280077847,1.0,1.180157979329427,47.4114021376629,0.9965549659780265,47.344589685604234,47.56457835718615,0.976625526559162,0.00019098548510313216,0.9090909090909091,0.9090909090909091,0.22708174178762414,0.0,0.40211993888464476,0.0,0.4774637127578304,0.0,0.37137127578304047,0.0,0.23347975553857908,0.0,0.24627578304048892,0.0,0.2362490450725745,0.0,0.27960275019098546,0.0,11,True,888,1024,0.00390625,0.8671875,8.14276123046875,39.02308660670455,0.9883258608715267,39.260559022634844,38.53498232546508,21.3004388165464,0.9575695531343444,0.0,0.0,0.9575695531343444,0.0,0.9575695531343444,0.0045045045045045045,0.8856591779614481,0.0033783783783783786,0.828561088335179,0.024774774774774775,0.7634478987394859,0.03490990990990991,0.6252100926669624,0.06644144144144144,0.0,0.059684684684684686,0.6242951381427462
000000000309.jpg,3,True,10472,12288,0.046875,0.8522135416666666,1.1791661580403645,47.415053543855244,0.998043663639223,49.65618861014447,46.750766943709934,22.241857876227815,0.9653471896284298,0.0014323911382734913,3,3,1.0,0.9978753953280669,0.042892257372538246,1.0,1.1623509724934895,47.47743077561931,0.9976517260445222,47.41366576035581,47.50384685813803,0.8941043352308616,0.0015278838808250573,1.0,1.0,0.32534377387318564,0.0,0.448720397249809,0.0,0.5039152024446142,0.0,0.32687165775401067,0.0,0.4706837280366692,0.0,0.49560733384262795,0.0,0.19642857142857142,0.0,0.49054621848739494,0.0,3,True,888,1024,0.00390625,0.8671875,7.598528544108073,39.32350861619463,0.9914477812237524,40.75457833311789,38.85038657129353,4.377012029274156,-0.11114943105902421,0.0045045045045045045,0.024774774774774775,0.0,0.05855855855855856,0.0,0.1036036036036036,0.0,0.01463963963963964,-0.10620058534307746,0.0686936936936937,0.0,0.3704954954954955,0.0,0.16441441441441443,0.0,0.13513513513513514,0.0
000000000312.jpg,5,True,10472,12288,0.046875,0.8522135416666666,1.174176534016927,47.43346964138815,0.9987404905597955,48.55239355752735,46.69540488902075,23.97056965750721,0.9767717942913144,0.0,5,5,1.0,0.9805793707784083,0.021278882026672365,1.0,1.193224589029948,47.363581664879845,0.9982523229062771,47.32644745666338,47.39410435293189,0.9767717942913144,0.0,1.0,1.0,0.17771199388846448,0.0,0.4006875477463713,0.0,0.484816653934301,0.0,0.3533231474407945,0.0,0.3757639419404125,0.0,0.43535141329258975,0.0,0.24512987012987014,0.0,0.3986822001527884,0.0,5,True,888,1024,0.00390625,0.8671875,7.91510009765625,39.14623949365698,0.9949422745434574,39.92868140590563,38.5983415308336,21.3004388165464,0.9575695531343444,0.0,0.0,0.9575695531343444,0.0,0.9575695531343444,0.00563063063063063,0.9405814849710543,0.0,0.9575695531343444,0.012387387387387387,0.5003617351089421,0.2882882882882883,0.0,0.07882882882882883,0.31853672636177716,0.05518018018018018,0.0
000000000315.jpg,14,True,10472,12288,0.046875,0.8522135416666666,1.1968625386555989,47.35036086928883,0.9971452634798929,48.17201128313603,46.66735316945509,23.96815789206615,0.9767590012750039,9.549274255156608e-05,14,14,0.9285714285714286,0.9817542663773747,0.015305645190752469,0.9285714285714286,1.2019424438476562,47.33196689305881,0.9968244601538953,47.35996665281492,47.30447837647252,0.9737635787061738,9.549274255156608e-05,1.0,0.9952380952380953,0.23968678380443087,0.0,0.41338808250572956,0.0,0.4868220015278839,0.0,0.367742551566081,0.0,0.23281130634071812,0.0,0.22679526355996943,0.0,0.26308250572956454,0.0,0.3049083269671505,0.0,14,True,888,1024,0.00390625,0.8671875,7.93392817179362,39.13592096508816,0.9903392140243193,39.86838800591633,38.51633284908183,21.3004388165464,0.9575695531343444,0.0,0.0,0.9575695531343444,0.0,0.9575695531343444,0.0045045045045045045,0.9470323615576479,0.0,0.9575695531343444,0.00563063063063063,0.0,0.02027027027027027,0.0,0.0518018018018018,0.3138458715610857,0.0259009009009009,0.0
000000000321.jpg,3,True,10472,12288,0.046875,0.8522135416666666,1.1836268107096355,47.3986556692462,0.9955077743013666,47.95753626829953,46.736844523150616,23.314005443021514,0.9729652794219688,0.00019098548510313216,3,3,1.0,0.9950506062880607,0.01025429368019104,1.0,1.1862131754557292,47.38917617366901,0.9957413089809642,47.45074693677975,47.306622660800514,0.9658653084460688,0.0003819709702062643,1.0,1.0,0.1970970206264324,0.0,0.4007830404889228,0.0,0.48414820473644005,0.0,0.37289915966386555,0.0,0.11554621848739496,0.0,0.10618792971734148,0.0,0.2472307104660046,0.0,0.1891711229946524,0.0,3,True,888,1024,0.00390625,0.8671875,8.167914072672525,39.009692005893086,0.9849787328746182,39.6370628089193,38.27850062224296,21.3004388165464,0.9575695531343444,0.0,0.0,0.9575695531343444,0.0,0.9575695531343444,0.00563063063063063,0.0,0.0,0.9575695531343444,0.0033783783783783786,0.9413523032319817,0.0,0.9575695531343444,0.07207207207207207,0.0,0.012387387387387387,0.9227808189637043
000000000322.jpg,3,True,10472,12288,0.046875,0.8522135416666666,1.1775499979654949,47.42101004829578,0.9898014498993093,52.62066468406778,46.72087871533668,23.97056965750721,0.9767717942913144,0.0,3,3,1.0,0.9931452263671158,0.020280579725901287,1.0,1.195055643717448,47.356922336617174,0.9894741156467296,47.377218891446375,47.3518502958119,0.9767717942913144,0.0,1.0,1.0,0.1861153552330023,0.0,0.39037433155080214,0.0,0.47927807486631013,0.0,0.3274446142093201,0.0,0.04459511077158136,0.0,0.11506875477463713,0.0,0.163292589763178,0.0,0.06865928189457601,0.0,3,True,888,1024,0.00390625,0.8671875,7.8592885335286455,39.17697127798949,0.9520233387438699,42.98587842511901,38.583751397104784,21.3004388165464,0.9575695531343444,0.0,0.0,0.9575695531343444,0.0011261261261261261,0.9576028867091948,0.015765765765765764,0.0,0.0,0.9575695531343444,0.0,0.9575695531343444,0.0,0.9575695531343444,0.38738738738738737,0.0,0.0011261261261261261,0.9506375236717224
000000000326.jpg,3,True,10472,12288,0.046875,0.8522135416666666,1.1983057657877605,47.34512711887283,0.9788468453972031,47.810229465236,46.81817526601313,23.969414445893356,0.9767654003580205,0.00019098548510313216,3,3,1.0,0.9692792413405477,0.015049844980239868,1.0,1.2178853352864583,47.27473959760344,0.9795584208188862,47.107915710437005,47.496325585591435,0.9767721818272731,9.549274255156608e-05,0.6666666666666666,0.6666666666666666,0.22880061115355232,0.0,0.3897058823529412,0.0,0.4454736440030558,0.0,0.4802330022918258,0.0,0.0991214667685256,0.0,0.09530175706646295,0.0,0.1593773873185638,0.0,0.12958365164247518,0.0,3,True,888,1024,0.00390625,0.8671875,8.650886535644531,38.76019744985799,0.9077652210197962,39.17045327623358,38.28939918265129,21.3004388165464,0.9575695531343444,0.0,0.0033783783783783786,0.6545030553091739,0.0045045045045045045,0.6354356364061373,0.02702702702702703,0.0,0.0,0.9575695531343444,0.013513513513513514,0.4487091829362632,0.028153153153153154,0.239470366498148,0.4132882882882883,0.0,0.016891891891891893,0.3212854341164082
000000000328.jpg,8,True,10472,12288,0.046875,0.8522135416666666,1.1213417053222656,47.63342385986945,0.9962438986967932,47.78515144957872,47.31341833967043,9.848340166699431,0.5583013704287357,0.027692895339954164,8,7,0.875,0.9770647545264158,0.01632007530757359,0.875,1.1248499552408855,47.6198576549328,0.9960478176340456,47.43747126994454,48.055889884188865,0.0,0.023586707410236822,0.875,0.875,0.21342627960275018,0.0,0.2969824293353705,0.0,0.39734530175706645,0.0,0.43114973262032086,0.0,0.2663292589763178,0.0,0.27664247517188695,0.0,0.2057868601986249,0.0,0.29039343009931246,0.0,8,True,888,1024,0.00390625,0.8671875,7.700141906738281,39.26581631962248,0.987110299568207,39.56914857217915,38.6578975831269,3.5059082212359005,0.0,0.012387387387387387,0.01463963963963964,0.0,0.018018018018018018,0.0,0.02252252252252252,0.0,0.07094594594594594,0.0,0.10247747747747747,0.0,0.08558558558558559,0.0,0.12162162162162163,0.0,0.20608108108108109,0.0
000000000332.jpg,9,True,10472,12288,0.046875,0.8522135416666666,1.2059046427408855,47.31767393668071,0.9957247047288672,47.32610079923422,46.924404738364245,23.97056965750721,0.9767717942913144,0.0,9,9,1.0,0.9860431137461576,0.02082743247350057,1.0,1.2112439473470051,47.29848740997212,0.9957038831680071,47.29341160728886,47.55419178934318,0.9767717942913144,0.0,1.0,1.0,0.21075248281130635,0.0,0.4076585179526356,0.0,0.49054621848739494,0.0,0.3627769289533995,0.0,0.14008785332314744,0.05106642396741333,0.14514896867838045,0.11179403987153266,0.26728418640183343,0.0,0.237012987012987,0.0,9,True,888,1024,0.00390625,0.8671875,8.186673482259115,38.999728915582274,0.9851520976683337,38.99902042358857,39.034511791324896,21.3004388165464,0.9575695531343444,0.0,0.0,0.9575695531343444,0.0,0.9575695531343444,0.0045045045045045045,0.8080444969362144,0.0,0.9575695531343444,0.0,0.9575695531343444,0.0,0.9575695531343444,0.04054054054054054,0.0,0.0,0.9575695531343444
000000000338.jpg,7,True,10472,12288,0.046875,0.8522135416666666,1.2176094055175781,47.275723666873006,0.9947333579161075,50.58179103520573,46.572093698151335,23.97056965750721,0.9767717942913144,0.0,7,5,0.7142857142857143,0.9759851239628625,0.004504436254501342,0.7142857142857143,1.1747665405273438,47.43128792332161,0.9947909954172512,47.56367179750182,47.388467980008606,0.9767717942913144,0.0,0.8571428571428571,0.8571428571428571,0.20206264323911383,0.0,0.39810924369747897,0.0,0.481951871657754,0.0,0.3719442322383499,0.0,0.19910236822001529,0.0,0.2030175706646295,0.0,0.24417494270435447,0.0,0.23949579831932774,0.0,7,True,888,1024,0.00390625,0.8671875,8.278766632080078,38.95114720312486,0.9829986297113112,41.692018096868,38.32737903179296,21.3004388165464,0.9575695531343444,0.0,0.0,0.9575695531343444,0.0,0.9575695531343444,0.00563063063063063,0.0,0.0,0.9575695531343444,0.015765765765765764,0.9339001024897118,0.04504504504504504,0.4523776472856518,0.0686936936936937,0.303230941947295,0.05855855855855856,0.5482214176586266
000000000349.jpg,3,True,10472,12288,0.046875,0.8522135416666666,1.1933822631835938,47.36300782076385,0.9946162447675561,48.22531249676849,46.70980704647529,11.868216660045228,0.6812758352938679,0.009453781512605041,3,3,1.0,0.9410975543693197,0.036891013383865356,1.0,1.1777127583821614,47.4204098099508,0.9947554049280232,47.408969903839036,47.43074619410741,0.0,0.00706646294881589,1.0,1.0,0.19910236822001529,0.0,0.38894194041252866,0.0,0.47708174178762414,0.0,0.4069900687547746,0.0,0.0869938884644767,0.0,0.11134453781512606,0.0,0.2325248281130634,0.0,0.14849121466768525,0.0,3,True,888,1024,0.00390625,0.8671875,8.116742451985678,39.03698595048147,0.9826127300050412,39.759817593523515,38.47484660800618,21.3004388165464,0.9575695531343444,0.0,0.0,0.9575695531343444,0.0,0.9575695531343444,0.006756756756756757,0.0,0.01126126126126126,0.6816427137558958,0.0,0.9575695531343444,0.0033783783783783786,0.8416315584245453,0.07882882882882883,0.0,0.0,0.9575695531343444
